CNAME,GES_FLD,WG,RA,DEC,SNR,TEFF,E_TEFF,LOGG,E_LOGG,FEH,XI,MH,ALPHA_FE,VRAD,E_VRAD,VSINI,E_VSINI,TEFF_PHOT,E_TEFF_PHOT,TEFF_IRFM,E_TEFF_IRFM,FBOL_IRFM,HE1,LI1,C1,C2,C3,N2,N3,O1,O2,NE1,NE2,NA1,MG1,MG2,AL1,AL2,AL3,SI1,SI2,SI3,SI4,S1,S2,S3,CA1,CA2,SC1,SC2,TI1,TI2,V1,V2,CR1,CR2,MN1,FE1,FE2,FE3,CO1,NI1,CU1,ZN1,SR1,Y1,Y2,ZR1,ZR2,NB1,MO1,RU1,BA2,LA2,CE2,PR2,ND2,SM2,EU2,GD2,DY2,SPT
16132659-5414013,NGC6067,WG11:WG13,243.3607916666625,-54.23369444444354,82.1175,12489.488,750.0,3.5655892,0.45,-0.3,2.0,,,-44.1338,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16120593-5408277,NGC6067,WG11,243.0247083333292,-54.14102777777685,220.71184,4398.0,57.0,1.8400991,0.1128944,0.113514,2.005,,,-43.111748,0.3646615,6.0150003,4.6515164,,,,,,,1.07,8.29,,,,,8.712,,,,6.64,7.63,,6.55,,,7.72,,,,,,,6.6210003,,3.224,3.37,4.99,5.03,4.2269998,,5.69,5.615,,7.46,7.45,,5.1,6.39,4.25,4.5939999999999985,,,2.29,2.7,2.79,,,,2.514,1.05,1.77,,1.81,,0.68,,,
16130466-5414271,NGC6067,WG11,243.26941666666252,-54.24086111111019,231.26408,4069.0,57.0,1.5370889,0.11257864,-0.0299997,2.04,,,-41.01375,0.36512178,7.876,5.384101,,,,,,,1.38,8.34,,,,,8.882,,,,6.94,7.61,,6.39,,,7.81,,,,,,,6.8910003,,3.164,3.27,5.02,5.03,4.207,,5.63,5.595,5.42,7.32,7.41,,5.04,6.51,4.38,4.064,,,2.23,2.6,2.64,,,,2.5540001,0.82,1.5799999,,1.82,,0.66,,,
16130403-5412187,NGC6067,WG11,243.26679166666256,-54.20519444444352,265.98175,4304.0,57.0,1.7413484,0.11212672,0.2,2.09,,,-40.605,0.3652013,8.382788,5.6688304,,,,,,,0.13,8.38,,,,,8.782001,,,,6.74,7.64,,6.63,,,7.72,,,,,,,6.9510000000000005,,3.364,3.48,5.21,5.11,4.437,,5.8,5.685,5.62,7.46,7.42,,5.2,6.52,4.3,4.4440002,,,2.46,2.86,3.04,,,,2.684,1.05,1.7,,2.03,,0.75,,,
16131432-5417103,NGC6067,WG11:WG13,243.30966666666262,-54.28619444444354,90.20585,12530.0,750.0,3.6430135,0.45,-0.6,2.0,,,-37.9845,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16125790-5417202,NGC6067,WG11:WG13,243.24124999999583,-54.28894444444352,123.31966,15798.0,750.0,3.983539,0.3,0.0,,,,-35.5251,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16112047-5421147,NGC6067,WG11:WG13,242.83529166666256,-54.3540833333324,185.55157,5507.0,154.0,1.4458597,0.29785708,0.2,2.635,,,-33.2063,0.36286792,9.476654,4.081478,,,,,,,,8.12,,,,,,,,,6.84,7.82,,,,,7.87,,,,,,,6.7010000000000005,,3.514,3.25,4.7,4.96,3.887,,5.57,5.5449996,5.37,7.87,7.67,,4.76,6.1,3.83,4.524,,,2.1,2.69,,,,,,,,,1.17,,,,,
16123137-5404435,NGC6067,WG11:WG13,243.1307083333292,-54.078749999999076,16.448872,6854.0,159.0,1.8947142,0.3969771,,1.29,,,-20.113201,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16125629-5409360,NGC6067,WG11:WG13,243.23454166666252,-54.159999999999094,127.60311000000002,12779.0,750.0,3.559799,0.45,-0.6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16595056-5242446,NGC6253,WG11,254.96066666666232,-52.71238888888799,144.64272,4821.0,57.0,2.9134443,0.113510974,0.26,1.48,,,-74.03290600000003,0.36442575,2.829484,3.5783768,,,,,,,0.47,8.36,,,,,,,,,6.84,7.78,,6.79,,,7.91,7.87,,,7.52,,,6.671,6.34,3.504,3.61,5.17,5.24,4.4769998,,5.88,5.9049997,5.78,7.71,7.74,,5.33,6.64,4.54,4.744,,,2.36,2.71,2.8,,,,2.194,1.08,1.9099998,,1.74,,0.67,,,
16594146-5248349,NGC6253,WG11:WG10:WG13,254.9227499999957,-52.80969444444356,28.006027000000003,5549.0,70.0,4.271897,0.12501954,0.156664,1.27875,,,-58.06205,0.3676125,2.0694442,2.369173,,,,,,,1.41,,,,,,,,,,6.34,7.6,,6.54,,,7.52,7.34,,,,,,6.581,,3.324,3.27,5.12,4.96,4.257,,5.82,5.9649997,5.58,7.55,7.62,,5.11,6.3,4.33,4.534,,,2.08,,3.07,,,,2.0540001,,,,1.92,,,,,
16592835-5244418,NGC6253,WG11:WG13,254.86812499999573,-52.74494444444356,4.955568,5869.0,186.0,3.8301814,0.5850947,,1.0,,,-52.7217,0.3286484000000001,2.0,2.0,,,,,,,,,,,,,,,,,6.86,8.43,,7.64,,,7.97,7.75,,,,,,6.931,,,3.36,6.04,5.69,5.147,,6.45,6.7349997,,8.04,8.03,,5.9,7.28,4.56,4.954,,,3.13,,3.0,,,,2.8040001,,3.47,,,,,,,
16590939-5243547,NGC6253,WG11:WG10:WG13,254.78924999999577,-52.73194444444355,31.692064,6102.0,68.0,4.309455000000002,0.12137819,0.223762,1.3680451,,,-49.380898,0.36769083,3.7624998,3.3848329,,,,,,,2.29,8.56,,,,,,,,,6.53,7.71,,6.86,,,7.74,7.83,,,,,,6.591,,3.954,3.44,5.32,5.17,4.5969996,,5.99,5.915,5.76,7.8,7.82,,5.24,6.58,4.6,4.484,,,2.47,,3.27,,,,1.894,,2.58,,2.27,,,,,
16585171-5246264,NGC6253,WG11,254.715458333329,-52.77399999999911,113.99306,4641.0,58.0,3.086216,0.11278335,0.21,1.25,,,-45.49285,0.3648311,4.1673613,4.033075,,,,,,,-0.96,8.48,,,,,8.972000000000003,,,,6.47,7.73,,6.63,,,7.87,7.85,,,,,,6.521,,3.274,3.51,4.98,5.23,4.277,,5.73,5.9049997,5.8,7.61,7.75,,5.24,6.58,4.46,,,,2.37,2.56,2.74,,,,2.244,1.04,1.8999999,,1.77,,0.56,,,
16592513-5243273,NGC6253,WG11:WG10:WG13,254.85470833332906,-52.72424999999911,81.8214,6008.0,179.0,3.9761007,0.5170939,,1.0,,,-45.175465,0.10005295,17.619091,5.2268405,,,,,,,2.44,,,,,,,,,,6.71,7.67,,6.7,,,7.52,7.49,,,7.66,,,5.9910000000000005,,4.184,3.48,5.5,5.22,4.5769997,,6.23,6.055,,7.76,7.79,,5.52,6.65,4.24,,,,2.63,4.43,,,,,1.574,,2.08,,,,,,,
16591136-5247085,NGC6253,WG11:WG10:WG13,254.79733333332905,-52.78569444444356,13.907554,5826.0,140.0,4.4824843,0.35963598,0.37,0.888365,,,-13.54725,0.37530187,2.1944444,3.0618951,,,,,,,,,,,,,,,,,6.46,7.8,,7.0,,,7.8,8.35,,,,,,6.8210000000000015,,3.884,3.97,5.61,5.68,4.7469997,,6.07,5.955,5.71,7.91,8.1,,5.57,6.66,4.62,4.644,,,2.96,,3.8,,,,2.874,,,,1.9,,1.76,,,
16592460-5244192,NGC6253,WG11,254.8524999999957,-52.73866666666577,228.22043,4439.0,56.0,2.2947283,0.110805884,0.0,1.43,,,6.7746,0.36421946,2.809383,3.6733668,,,,,,,1.11,8.25,,,,,8.742,,,,6.22,7.52,,6.36,,,7.62,7.64,,,,,,6.431,,3.054,3.26,4.78,5.02,3.947,,5.53,5.5649996,5.53,7.39,7.48,,4.94,6.36,4.22,4.5139999999999985,,,2.19,2.37,2.65,,,,2.384,0.96,1.69,,1.67,,0.49,,,
16585334-5238135,NGC6253,WG11:WG10:WG13,254.72224999999563,-52.637083333332434,29.280563,5958.0,69.0,4.262921,0.12251301,0.24,1.2,,,7.23625,0.36736917,2.0,1.9080533,,,,,,,2.12,8.53,,,,,,,,,6.03,7.64,,6.55,,,7.44,7.51,,,7.43,,,6.601,6.24,3.374,3.49,5.23,5.22,4.397,,5.84,5.705,5.72,7.69,7.68,,5.15,6.36,4.68,4.6340002999999985,,,2.52,,,,,,2.394,,,,1.81,,,,,
16594528-5237421,NGC6253,WG11,254.9386666666624,-52.62836111111021,14.051334,5637.0,180.0,3.7917292,0.53991824,,1.0,,,18.9852,0.374036,2.0027776000000004,2.2079327,,,,,,,2.26,,,,,,,,,,6.88,7.77,,6.78,,,7.94,8.12,,,,,,6.941,,,3.65,5.47,5.38,4.5969996,,6.16,6.2349997,,7.92,7.87,,5.34,6.75,4.5,4.314,,,2.55,,3.28,,,,2.744,,,,,,,,,
16595697-5241340,NGC6253,WG11:WG13,254.9873749999957,-52.69277777777689,16.170157999999994,5591.0,73.0,3.8447716,0.12873751,0.06,1.16,,,27.87825,0.37204903,2.0777779,2.2607546000000003,,,,,,,2.3,,,,,,,,,,6.16,7.54,,6.51,,,7.37,7.91,,,,,,6.481,,3.134,3.23,5.11,4.95,4.137,,5.7,5.865,5.32,7.47,7.53,,5.1,6.16,4.06,4.494,,,2.2,,2.98,,,,2.474,,,,2.56,,,,,
16594457-5246059,NGC6253,WG11:WG13,254.93570833332907,-52.768305555554676,39.71607,5718.0,67.0,4.5186,0.119689494,0.227545,1.115,,,29.287851,0.36623484,2.0972223,2.6905737000000003,,,,,,,1.92,8.32,,,,,,,,,6.33,7.72,,6.51,,,7.57,7.55,,,,,,6.551,,3.364,3.51,5.14,5.17,4.2869997,,5.76,5.7749996,5.58,7.58,7.68,,5.08,6.44,4.34,4.784,,,2.42,,3.05,,,,2.234,,,,1.77,,,,,
17011371-4437075,NGC6259,WG11,255.3071249999957,-44.618749999999245,79.90340400000002,4478.0,58.0,2.3276558,0.114778414,0.27,1.84,,,-37.439,0.36519715,3.6306167,3.9369001,,,,,,,1.06,8.39,,,,,9.082,,,,6.7,7.74,,6.62,,,7.94,7.9,,,,,,6.511,,3.324,3.5,4.98,5.18,4.187,,5.76,5.895,5.98,7.61,7.69,,5.25,6.6,4.62,4.794,,,2.36,2.53,2.8,,,,2.3040001,1.13,1.8399999,,1.73,,0.71,,,
17002710-4437036,NGC6259,WG11:WG10:WG13,255.11291666666241,-44.617666666665905,52.667202,5662.0,170.0,1.2226385,0.47755224,,1.0,,,-37.3577,3.0,,,,,,,,,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17004551-4437213,NGC6259,WG11:WG10:WG13,255.1896249999957,-44.62258333333258,173.51703,6672.0,121.0,1.9141101000000005,0.18353891,,1.0,,,-33.27835,0.36428782,2.5172725,3.4499385,,,,,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17002841-4437203,NGC6259,WG11:WG10:WG13,255.11833333332905,-44.6223055555548,119.59268,4707.0,57.0,2.3612483,0.11423409,0.29,1.81,,,-31.62575,0.36468607,3.9254217,4.0315824000000005,,,,,,,0.81,8.34,,,,,8.782001,,,,6.73,7.73,,6.62,,,7.87,7.79,,,7.48,,,6.601,,3.324,3.55,5.02,5.2,4.237,,5.79,5.7949996,5.67,7.63,7.69,,5.17,6.53,4.47,4.7639999999999985,,,2.32,2.57,2.75,,,,2.454,1.13,1.75,,1.71,,0.61,,,
17004792-4436199,NGC6259,WG11,255.19966666666244,-44.60552777777704,97.83155,6843.0,123.0,2.2250183,0.19149469,,1.0,,,-25.104248,0.36468136,2.1694446,2.5549612,,,,,,,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18025328-2420170,NGC6530,WG13,270.72199999999543,-24.338055555555144,165.76686,22197.0,750.0,4.5514402,0.2,0.0,,,,-434.211,0.317754,61.544594,1.7891147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042056-2413549,NGC6530,WG13,271.0856666666621,-24.23191666666625,259.9499,21349.0,750.0,4.047325,0.2,0.0,,,,-297.7897,0.181625,14.627272,2.634091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18043992-2422444,NGC6530,WG13,271.1663333333288,-24.378999999999586,171.9828,17950.0,750.0,3.9876542,0.3,0.0,,,,-253.87729,0.23438765,50.37143,2.0928571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18050829-2415329,NGC6530,WG13,271.2845416666621,-24.25913888888848,116.42593,13706.0,750.0,3.7808983,0.3,-1.0,2.0,,,-234.24449,0.3512019,63.65541500000001,1.7308851000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18024192-2433360,NGC6530,WG13,270.6746666666622,-24.55999999999959,215.29485,10120.0,750.0,3.9731994,0.3,-0.2,2.0,,,-18.7288,0.3118105,5.2171426,1.9514285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042938-2409349,NGC6530,WG12:WG13,271.1224166666621,-24.159694444444035,40.180946,9424.0,750.0,2.6917857999999995,1.2,-0.45,1.25,,,-10.7427,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18041116-2421452,NGC6530,WG12:WG13,271.04649999999543,-24.362555555555147,,21845.0,750.0,4.284465,0.2,0.0,,,,1.0878232,0.7126453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18050230-2417018,NGC6530,WG13,271.2595833333287,-24.28383333333292,80.563255,13159.0,750.0,4.1311784,0.2,-0.2,2.0,,,1.6159,0.31539473,59.210330000000006,1.8535082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040126-2423474,NGC6530,WG12:WG13,271.00524999999544,-24.396499999999584,,15600.0,750.0,4.202675,0.2,0.0,,,,2.1374931,1.2832393999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042899-2425262,NGC6530,WG13,271.1207916666621,-24.423944444444047,231.0537,20000.0,750.0,4.262346,0.2,0.0,,,,2.7266,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18043441-2428057,NGC6530,WG12:WG13,271.14337499999544,-24.46824999999959,87.83158,14521.0,750.0,4.2424339999999985,0.2,-0.4,2.0,,,4.9359,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042720-2422497,NGC6530,WG12:WG13,271.1133333333288,-24.380472222221808,,21759.0,750.0,4.09928,0.2,0.0,,,,5.3548975,3.186437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18023863-2415195,NGC6530,WG13,270.66095833332884,-24.255416666666257,290.78906,35771.0,1000.0,4.089506,0.2,0.0,,,,5.8067,0.31192347,5.7209997,2.106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18043305-2422530,NGC6530,WG12:WG13,271.1377083333287,-24.381388888888477,278.988,12900.0,750.0,3.7,0.45,-0.6,2.0,,,10.831391,0.48224172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18035837-2429128,NGC6530,WG12:WG13,270.9932083333288,-24.48688888888848,80.655846,11123.0,750.0,3.047,0.7,-0.35000002,1.5,,,13.2403,0.31235240000000003,5.170714,1.9371428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18053042-2412129,NGC6530,WG13,271.37674999999547,-24.20358333333292,191.29987,23530.0,750.0,4.490741000000001,0.2,0.0,,,,13.2403,0.3118329,5.170714,1.9371428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18044279-2418339,NGC6530,WG12:WG13,271.1782916666621,-24.30941666666625,,14940.0,750.0,4.2692165,0.2,-0.4,2.0,,,14.406531,3.8874378,140.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18045903-2427232,NGC6530,WG13,271.2459583333288,-24.456444444444035,86.17244000000002,17057.0,750.0,4.27572,0.2,0.0,,,,14.5288,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18043292-2418445,NGC6530,WG13,271.13716666666215,-24.3123611111107,195.26357,20000.0,750.0,4.1666665,0.2,0.0,,,,15.5013,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18043311-2421156,NGC6530,WG12:WG13,271.1379583333287,-24.354333333332924,41.535194,9100.0,750.0,1.5,1.2,0.0,0.5,,,20.5884,3.0,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042527-2422422,NGC6530,WG13,271.10529166666197,-24.378388888888477,121.56598,12400.0,750.0,3.7,0.45,-0.3,2.0,,,24.487799,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18045627-2424035,NGC6530,WG13,271.2344583333287,-24.40097222222181,52.121696,12258.0,750.0,4.440487999999998,0.2,-0.1,0.5,,,28.169199,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042429-2420595,NGC6530,WG13,271.1012083333288,-24.349861111110698,261.18365,21000.0,750.0,4.0370370000000015,0.2,0.0,,,,28.8587,0.3118565,5.486428299999999,2.0342855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18035685-2418453,NGC6530,WG13,270.98687499999545,-24.31258333333292,317.26965,33467.0,1000.0,4.373457,0.2,0.0,,,,30.324,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042134-2423356,NGC6530,WG13,271.0889166666621,-24.39322222222181,81.88606,11167.0,750.0,4.158214,0.2,-0.1,1.5,,,47.8017,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18034033-2422427,NGC6530,WG13,270.91804166666196,-24.37852777777737,144.63962,10650.0,750.0,4.8,0.2,0.0,2.5,,,114.0782,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18043892-2419266,NGC6530,WG13,271.1621666666622,-24.324055555555145,50.182476,13800.0,750.0,3.6,0.45,0.1,2.0,,,194.05151,0.22395335,44.024937,2.2598700000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18035245-2421387,NGC6530,WG13,270.96854166666213,-24.36074999999959,514.12305,44475.0,1000.0,3.9670782,0.3,0.0,,,,,,64.91525,1.6961311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040129-2426292,NGC6530,WG13,271.00537499999547,-24.44144444444404,135.4339,14493.0,750.0,4.3440059999999985,0.2,-0.2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18040432-2421304,NGC6530,WG13,271.0179999999954,-24.358444444444032,142.56245,12945.0,750.0,4.061453299999998,0.2,-0.8,2.0,,,,,61.81558,1.7816393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042502-2427453,NGC6530,WG12:WG13,271.10424999999543,-24.46258333333292,225.4203,15000.0,750.0,3.6944444,0.45,0.0,,,,,,39.74935,7.840260000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042555-2420450,NGC6530,WG13,271.1064583333287,-24.34583333333293,300.5376,21572.0,750.0,3.8096707,0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18042673-2423518,NGC6530,WG13,271.1113749999954,-24.397722222221805,65.66715,8833.0,750.0,3.2222223,0.45,0.0,,,,,,58.506725,1.872918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18044780-2428240,NGC6530,WG13,271.19916666666205,-24.47333333333292,208.49226,18473.0,750.0,4.3281894,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18273098+0618484,NGC6633,WG11:WG10:WG13,276.8790833333287,6.31344444444434,115.1625,5360.0,57.0,4.524097,0.11333359,-0.09,0.7,,,-91.7239,0.36504754,5.5950003,4.560608,,,,,,,0.41,8.3,,,,,,,,,6.1,7.55,,6.46,,,7.46,7.43,,,,,,6.401,,3.294,3.32,5.04,5.01,4.157,,5.59,5.5649996,5.35,7.37,7.39,,4.87,6.21,4.16,4.6740002999999986,,,2.08,,,,,,2.004,,,,1.62,,0.53,,,
18281702+0636284,NGC6633,WG11:WG10:WG13,277.070916666662,6.607888888888778,116.81284,5136.0,57.0,4.4789543,0.114006765,0.2,0.84,,,-78.3691,0.3654369,7.2722,5.0623255,,,,,,,0.01,8.64,,,,,,,,,6.4,7.68,,6.59,,,7.71,7.59,,,,,,6.591,6.61,3.494,3.5,5.12,5.21,4.427,,5.82,5.955,5.77,7.61,7.67,,5.14,6.53,4.41,4.644,,,2.36,2.82,,,,,2.214,,2.06,,1.78,,,,,
18264301+0632354,NGC6633,WG11:WG10:WG13,276.6792083333287,6.543166666666558,107.497406,5657.0,58.0,4.378367400000001,0.11356934,-0.32,0.83,,,-55.758198,0.36520427,5.534428599999999,4.663581,,,,,,,1.88,8.07,,,,,9.602,,,,5.81,7.25,,5.98,,,7.13,7.2,,,,,,6.171,6.01,,2.88,4.64,4.64,3.717,,5.34,5.2749996,5.02,7.11,7.15,,4.53,5.85,3.75,4.3039999999999985,,,1.84,,,,,,1.994,,,,1.34,,,,,
18282204+0650074,NGC6633,WG11:WG13,277.0918333333287,6.835388888888774,242.18939,6259.0,60.0,4.247623,0.11471524,-0.027000000000000003,1.645,,,-53.61495,0.36602893,9.781431,6.058813,,,,,,,2.79,8.23,,,,,,,,,6.19,7.49,,6.22,,,7.44,7.57,,,7.38,,,6.331,6.27,,3.15,4.84,4.86,4.027,,5.51,5.6349998,5.36,7.4,7.44,,4.78,6.1,4.2,4.564,,,2.1,,,,,,2.0440001,,,,1.52,,,,,
18275771+0642479,NGC6633,WG11:WG10:WG13,276.9904583333286,6.713305555555443,100.31473,5417.0,57.0,4.4023895,0.11405829,0.23,0.82,,,-47.539497,0.36528945,5.9487505,4.6807013,,,,,,,0.48,8.44,,,,,9.432,,,,6.36,7.69,,6.6,,,7.72,7.59,,,,,,6.601,6.54,3.394,3.51,5.11,5.2,4.2869997,,5.81,5.9449997,5.67,7.63,7.67,,5.09,6.5,4.36,4.714,,,2.3,,,,,,2.254,,,,1.84,,0.57,,,
18280145+0642302,NGC6633,WG11:WG10:WG13,277.00604166666204,6.708388888888775,111.53528,5889.0,58.0,4.1439223,0.11352993,0.3,1.21,,,-45.69355,0.36464995,3.1154542000000003,3.3927648,,,,,,,2.73,8.48,,,,,9.052,,,,6.57,7.8,,6.64,,,7.76,7.67,,,7.45,,,6.711,6.46,3.464,3.59,5.16,5.21,4.3269997,,5.88,5.895,5.78,7.72,7.74,,5.16,6.53,4.44,4.934,,,2.34,,2.88,,,,2.2840002,,,,1.67,,0.48,,,
18274143+0630541,NGC6633,WG11:WG10:WG13,276.9226249999953,6.515027777777668,98.83014,5082.0,58.0,4.663928,0.11380228,-0.26,0.94,,,-45.0136,0.3658419000000001,7.7686,5.3441014,,,,,,,0.24,,,,,,,,,,5.86,7.27,,6.17,,,7.28,7.55,,,,,,6.191,,3.0839999,3.04,4.85,4.8,4.017,,5.43,5.685,5.24,7.16,7.24,,4.7,6.01,3.92,4.474,,,1.98,2.56,,,,,1.8740001,,,,1.73,,,,,
18270509+0632141,NGC6633,WG11:WG10:WG13,276.771166666662,6.5372777777776685,316.2173,5221.0,57.0,2.6411316000000005,0.11136716,-0.0899997,0.95,,,-42.56535,0.3645134,5.119071,4.6540339999999984,,,,,,,1.01,7.72,,,,,8.462,,,,6.2,7.37,,6.23,,,7.3,7.41,,,,,,6.331,6.21,3.0939999,2.93,4.8,4.62,3.977,,5.45,5.375,5.2,7.33,7.28,,4.7,6.03,3.92,4.3640003,,,2.01,2.56,2.47,,,,2.444,0.83,1.6099999,,1.41,,0.16,,,
18265289+0625237,NGC6633,WG11:WG13,276.72037499999544,6.423249999999891,235.11833,11000.0,750.0,3.6502059,0.45,0.0,,,,-23.1933,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18280276+0650238,NGC6633,WG11:WG13,277.0114999999953,6.8399444444443285,130.40964,6149.0,169.0,1.5778444,0.4752434,,1.0,,,17.9146,4.2426405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18264117+0614522,NGC6633,WG11:WG13,276.67154166666205,6.247833333333228,224.92636,5984.0,56.0,3.9767163,0.11176166,-0.5782189999999999,1.23,,,19.466751,0.3645699,4.8085003,4.0385113,,,,,,,2.22,7.77,,,,,,,,,5.63,7.04,,5.78,,,6.95,7.06,,,,,,5.931,5.85,,2.58,4.35,4.35,3.5470002,,4.97,4.9649997,4.68,6.82,6.83,,4.32,5.53,3.53,4.024,,,1.29,,,,,,1.5040001,,,,0.91,,-0.36,,,
